Date,Employee_Name,Department,item_code,product_name,Số lượng
2024-04-16,Hạnh Hải Nguyễn,phòng kinh doanh,C7SQDG,đèn LED âm trần,42
2024-09-01,Bảo Trí Bùi,phòng kỹ thuật,VI3ZS,đèn bàn học,37
2024-12-01,Bác Quang Hoàng,phòng kinh doanh,291EL,đèn cảm ứng,89
2024-09-24,Ông Thành Nguyễn,phòng nhân sự,7U24D,đèn LED tròn,82
2024-07-12,Châu Trần,phòng kỹ thuật,UC6QJS,đèn LED âm trần,40
2024-10-04,Vi Dương,phòng nhân sự,ZHG57,đèn cảm ứng,7
2024-12-14,Bác Nhiên Trần,phòng R&D,7YFMX,đèn bàn học,82
2024-06-16,Bà Mai Hoàng,phòng R&D,QSL7S,đèn bàn học,2
2025-03-21,Quý cô Linh Dương,phòng kỹ thuật,VXSAS,đèn bàn học,37
2024-05-30,Bà Thảo Trần,phòng kỹ thuật,RK95S,đèn bàn học,46
2025-03-18,Quý cô Hà Đặng,phòng kỹ thuật,G5LA2,đèn cảm ứng,53
2024-08-22,Bác Trọng Nguyễn,phòng kỹ thuật,VKWCZ,đèn LED âm trần,72
2024-05-26,Bà Nhật Vũ,phòng R&D,VI6NY,đèn cảm ứng,11
2025-02-13,Yến Lê,phòng nhân sự,NFO2V,đèn LED âm trần,41
2024-04-07,Ông Dũng Trần,phòng kinh doanh,Z3SU9,đèn cảm ứng,95
2024-07-11,Cô Chi Nguyễn,phòng kỹ thuật,7IQ1T,đèn cảm ứng,63
2025-04-03,Cô Phương Dương,phòng kinh doanh,2FDFXU,đèn cảm ứng,7
2024-01-15,Cô Vi Nguyễn,phòng kinh doanh,G1IGST,đèn LED tròn,97
2024-04-04,Kim Phạm,phòng kỹ thuật,3XY3IJ,đèn cảm ứng,63
2024-02-26,Xuân Mai,phòng kỹ thuật,HIU7PG,đèn LED tròn,83
2024-04-22,Nhật Đức Đặng,phòng kinh doanh,06HHB,đèn cảm ứng,84
2024-10-09,Dũng Mai,phòng R&D,5SZIUZ,đèn cảm ứng,92
2024-03-26,Hoàng Tấn Dương,phòng R&D,IUBSI,đèn cảm ứng,34
2025-03-13,Bảo Vũ,phòng R&D,C7CWBS,đèn bàn học,1
2024-09-24,Phúc Trần,phòng kỹ thuật,80BZX,đèn bàn học,64
2025-02-09,Bà Kim Phạm,phòng R&D,73FXRG,đèn bàn học,6
2024-10-15,Duyên Hoàng,phòng kinh doanh,VM4LM,đèn cảm ứng,67
2024-10-30,Trọng Bùi,phòng kinh doanh,NQ6X9,đèn bàn học,99
2024-09-21,Bảo Hoàng Bùi,phòng kỹ thuật,EJ5SF,đèn LED tròn,92
2025-02-04,Phương Mai,phòng nhân sự,1TK3J,đèn bàn học,87
2024-09-12,Chị Duyên Lê,phòng kỹ thuật,ZMEGNT,đèn bàn học,93
2024-01-24,Anh Dũng Đặng,phòng nhân sự,BQLXF,đèn LED âm trần,75
2024-04-10,Bà Lâm Đặng,phòng kỹ thuật,QD3F2,đèn cảm ứng,92
2024-11-29,Vũ Đặng,phòng nhân sự,H4AASA,đèn LED âm trần,39
2024-08-22,Thành Đức Lê,phòng kinh doanh,V4383,đèn bàn học,19
2025-02-07,Quang Hữu Mai,phòng kỹ thuật,BXUR6,đèn LED tròn,17
2024-03-24,Vũ Bảo Trần,phòng nhân sự,ISZC9,đèn bàn học,86
2024-09-11,Dương Hoàng,phòng kỹ thuật,RH7J6T,đèn LED âm trần,17
2024-07-27,Chị Lan Bùi,phòng nhân sự,LOJVK,đèn cảm ứng,47
2024-12-25,Bác Thành Trần,phòng nhân sự,D1RG6,đèn bàn học,90
2024-11-20,Ông Tùng Mai,phòng R&D,J8PQY6,đèn bàn học,13
2024-07-25,Nhật Bùi,phòng kỹ thuật,Y06EE,đèn LED tròn,60
2024-08-01,Tùng Mai,phòng nhân sự,MR8IK,đèn LED tròn,43
2024-09-29,Quý cô Ánh Trần,phòng kinh doanh,LRY3UA,đèn bàn học,57
2024-06-26,Nhiên Phạm,phòng kỹ thuật,VSO0T,đèn LED âm trần,69
2024-02-03,Hải Quang Nguyễn,phòng kỹ thuật,IK4V4U,đèn LED tròn,97
2025-01-20,Bà Duyên Bùi,phòng R&D,4RR3L,đèn bàn học,11
2024-10-31,Thành Thị Vũ,phòng kỹ thuật,GZJ3QL,đèn LED tròn,20
2024-06-22,Ông Khoa Phạm,phòng R&D,4T08Y,đèn cảm ứng,72
2024-02-27,Quý ông Nhiên Hoàng,phòng nhân sự,I00UY,đèn cảm ứng,61
2025-01-30,Duyên Bùi,phòng R&D,5HYZ1,đèn LED âm trần,74
2024-04-07,Bác Quang Nguyễn,phòng R&D,45T87O,đèn bàn học,35
2024-01-31,Quý ông Châu Bùi,phòng R&D,BKHFC,đèn LED tròn,64
2024-02-18,Quý ông Bảo Đặng,phòng kinh doanh,9NAWI,đèn bàn học,29
2024-08-16,Tú Bùi,phòng nhân sự,VD1A1J,đèn LED âm trần,58
2024-03-22,Hương Dương,phòng kinh doanh,NNV04,đèn cảm ứng,14
2024-06-07,Hương Phạm,phòng nhân sự,B90PF,đèn LED âm trần,15
2024-06-19,Bảo Mai,phòng kinh doanh,8WWDWR,đèn cảm ứng,71
2024-05-14,An Đặng,phòng nhân sự,VERQC,đèn LED tròn,23
2024-03-29,Hoàng Đặng,phòng kỹ thuật,79ZLS,đèn LED tròn,54
2024-02-13,Hồng Dương,phòng R&D,81G9FK,đèn LED tròn,26
2024-09-12,Châu Dương,phòng kinh doanh,YAGG2T,đèn cảm ứng,11
2024-02-01,Quý ông Hưng Hoàng,phòng kỹ thuật,L4GQX,đèn LED âm trần,71
2024-06-21,Nhật Hải Đặng,phòng nhân sự,TLYWGG,đèn LED âm trần,34
2025-02-09,Quý ông Huy Hoàng,phòng kinh doanh,IAJ5A5,đèn bàn học,20
2024-11-30,Bảo Thế Phạm,phòng kỹ thuật,ETGLO,đèn bàn học,65
2025-01-21,Quý ông Tùng Nguyễn,phòng R&D,7Q7I4,đèn LED âm trần,79
2024-10-27,Lâm Thế Trần,phòng R&D,C5ZZ2,đèn bàn học,24
2024-04-13,Bà Xuân Đặng,phòng kỹ thuật,A7XWNB,đèn bàn học,65
2024-09-29,Chị Yến Nguyễn,phòng R&D,R2Z26W,đèn bàn học,72
2024-09-10,Kim Quang Bùi,phòng R&D,O380V,đèn cảm ứng,58
2024-02-14,Vi Phạm,phòng kinh doanh,9GA02,đèn LED tròn,72
2025-03-28,Vân Đặng,phòng kinh doanh,R8V1IW,đèn cảm ứng,51
2024-02-20,Quý ông Phúc Đặng,phòng nhân sự,ZI1SF,đèn cảm ứng,58
2024-12-21,Nhật Xuân Hoàng,phòng kỹ thuật,FS4AE8,đèn cảm ứng,81
2024-05-01,Châu Vũ,phòng R&D,E2X355,đèn bàn học,58
2024-06-29,Anh Minh Phạm,phòng nhân sự,DIBURC,đèn LED âm trần,84
2024-08-15,Mai Mai,phòng nhân sự,FBBDK,đèn bàn học,57
2024-07-07,Quý ông Hoàng Hoàng,phòng kỹ thuật,L4VK5,đèn cảm ứng,93
2024-02-22,Cô Xuân Mai,phòng nhân sự,7DM9B,đèn cảm ứng,57
2024-07-22,Phúc Hoàng Nguyễn,phòng nhân sự,NCGWTN,đèn cảm ứng,89
2024-08-21,An Vũ,phòng R&D,ON3PR8,đèn LED tròn,2
2024-05-09,Hà Hoàng,phòng kinh doanh,WAD77Y,đèn cảm ứng,74
2024-12-11,Hồng Phạm,phòng kinh doanh,20J73,đèn LED tròn,32
2024-04-04,Hải Hữu Lê,phòng R&D,LCPKOT,đèn bàn học,61
2024-01-08,Dũng Tấn Bùi,phòng kỹ thuật,IA22MS,đèn LED tròn,43
2024-08-09,Hà Trần,phòng kinh doanh,9HSY2K,đèn cảm ứng,20
2024-02-19,Lan Đặng,phòng kỹ thuật,5QLK4O,đèn cảm ứng,17
2024-01-19,Bảo Vũ,phòng kỹ thuật,RHOSO,đèn LED tròn,31
2024-01-27,Hoàng Đức Dương,phòng kỹ thuật,V3CBB,đèn bàn học,46
2024-10-29,Hải Mai,phòng R&D,M1YO24,đèn cảm ứng,99
2024-09-20,Hưng Dương,phòng nhân sự,F9NWB,đèn bàn học,71
2024-05-04,Quý cô Khoa Phạm,phòng R&D,EWIOB,đèn LED tròn,81
2024-12-17,Quý cô Hồng Dương,phòng kinh doanh,2YE4E,đèn LED âm trần,28
2024-10-04,Khoa Trần,phòng nhân sự,NPHQ9,đèn cảm ứng,15
2025-03-27,Hưng Phú Đặng,phòng kinh doanh,24F8W,đèn LED tròn,2
2024-02-02,Trung Dương,phòng nhân sự,J6TNO,đèn cảm ứng,71
2024-10-29,Hà Hữu Nguyễn,phòng kỹ thuật,OK3WC0,đèn bàn học,16
2024-03-03,Yến Trần,phòng R&D,VFNUJ,đèn cảm ứng,79
2024-02-10,Quang Nguyễn,phòng kỹ thuật,V8PAJN,đèn LED tròn,53
2024-03-26,An Đức Hoàng,phòng nhân sự,14VMOM,đèn LED âm trần,9
2024-08-19,Bảo Bảo Lê,phòng kỹ thuật,JPJXZ,đèn cảm ứng,76
2025-04-10,Linh Vũ,phòng kinh doanh,G7KXU,đèn cảm ứng,11
2024-06-02,Cô Lâm Lê,phòng R&D,PRITAS,đèn LED âm trần,21
2024-07-30,Lâm Văn Phạm,phòng kỹ thuật,XK1Y3H,đèn cảm ứng,32
2024-05-31,Bảo Nguyễn,phòng kinh doanh,DVX8U,đèn LED tròn,85
2024-06-04,Tùng Văn Phạm,phòng R&D,3E64XE,đèn cảm ứng,21
2025-02-27,Hồng Trần,phòng nhân sự,0DG28,đèn LED âm trần,64
2025-01-14,Cô Nhật Mai,phòng kinh doanh,71Z4D,đèn cảm ứng,22
2024-03-14,Trung Phạm,phòng kỹ thuật,OAUTO,đèn LED tròn,14
2024-11-30,Cô Duyên Phạm,phòng nhân sự,1V8KS,đèn LED âm trần,56
2024-05-21,Nhật Tấn Nguyễn,phòng kinh doanh,SMN0L7,đèn cảm ứng,100
2025-02-08,Dũng Lê,phòng nhân sự,4FEIP,đèn LED âm trần,78
2024-12-09,Quý cô Thành Phạm,phòng kỹ thuật,2PO3GD,đèn bàn học,84
2024-08-21,Hà Mai Trần,phòng R&D,Y0ZB03,đèn LED tròn,31
2024-09-13,Bà Nhật Đặng,phòng R&D,7L89U,đèn cảm ứng,3
2025-03-07,Cô Hương Bùi,phòng R&D,8482S,đèn LED tròn,18
2024-01-13,Hải Hải Trần,phòng kinh doanh,7EDYH,đèn cảm ứng,55
2024-06-05,Nhiên Đặng,phòng nhân sự,OCQR3,đèn LED âm trần,93
2024-01-27,Châu Tấn Nguyễn,phòng kinh doanh,0ZEZ6A,đèn LED âm trần,65
2024-12-22,Hải Lê,phòng nhân sự,GF4CGG,đèn bàn học,24
2024-01-20,Khoa Lê,phòng nhân sự,0W5ZDW,đèn bàn học,25
2024-06-26,Quang Hoàng,phòng kinh doanh,8YS5PG,đèn cảm ứng,57
2024-06-01,Yến Mai,phòng R&D,8CC32,đèn cảm ứng,11
2024-02-24,Cô Hồng Lê,phòng R&D,K4Z7D,đèn LED tròn,71
2025-03-08,Lan Trần,phòng kinh doanh,ZK3KU,đèn LED âm trần,82
2024-10-06,Chị Hạnh Phạm,phòng kinh doanh,FUK89,đèn cảm ứng,56
2024-02-08,Quang Xuân Trần,phòng kinh doanh,J92ONA,đèn cảm ứng,27
2024-01-10,Bà Duyên Phạm,phòng kinh doanh,VCTWR,đèn LED tròn,62
2024-08-18,Trung Vũ,phòng R&D,55H6X,đèn LED tròn,44
2024-10-17,Bảo Lê,phòng R&D,Q0MZKU,đèn LED tròn,25
2024-06-21,Quý cô Linh Hoàng,phòng R&D,X0HQZV,đèn bàn học,89
2025-03-04,Nhật Vũ,phòng kỹ thuật,LQ4UN,đèn bàn học,56
2024-04-04,Linh Dương,phòng kỹ thuật,QAZUFC,đèn bàn học,56
2025-01-31,Xuân Bùi,phòng kỹ thuật,6JPCU,đèn LED tròn,100
2024-04-06,Anh Huy Dương,phòng kỹ thuật,BKDORP,đèn cảm ứng,87
2024-08-31,Ánh Lê,phòng R&D,8FB7W2,đèn cảm ứng,4
2024-08-31,Chị Bảo Lê,phòng kinh doanh,EXA3OB,đèn LED âm trần,29
2024-12-04,Phương Nguyễn,phòng R&D,8IM6C,đèn cảm ứng,66
2024-11-06,Quang Thế Bùi,phòng kỹ thuật,6GR1M,đèn LED âm trần,37
2024-12-03,Bà Vân Mai,phòng kỹ thuật,CXS3UT,đèn LED âm trần,26
2024-01-16,Tú Thế Phạm,phòng kinh doanh,S1DA2,đèn cảm ứng,72
2024-04-12,Ông Anh Phạm,phòng kỹ thuật,6Z1MCR,đèn bàn học,37
2024-06-26,Hạnh Hoàng,phòng kỹ thuật,CNB798,đèn LED âm trần,13
2024-06-03,Kim Mai Bảo Dương,phòng nhân sự,RXBIF,đèn LED âm trần,13
2025-02-18,Lâm Hữu Lê,phòng nhân sự,TDN32,đèn LED tròn,31
2024-10-05,Nhật Mai,phòng kỹ thuật,WLD57,đèn bàn học,14
2024-03-07,Cô Vi Mai,phòng nhân sự,XTPL91,đèn LED âm trần,70
2024-01-06,Ông Nhiên Đặng,phòng nhân sự,T67WM,đèn bàn học,63
2025-01-19,Nam Phạm,phòng kinh doanh,HAU6U,đèn bàn học,22
2024-07-14,Hạnh Hoàng Phạm,phòng kỹ thuật,15DENI,đèn LED tròn,46
2024-07-06,Chị Khoa Bùi,phòng kỹ thuật,DZ8R15,đèn cảm ứng,11
2024-01-04,Hưng Đức Vũ,phòng R&D,WD7DUZ,đèn cảm ứng,60
2024-12-06,Quý cô Linh Mai,phòng R&D,1BZSY8,đèn LED âm trần,32
2024-03-10,Ông Quang Hoàng,phòng nhân sự,W81N1,đèn LED âm trần,4
2024-12-23,Anh Tùng Phạm,phòng kỹ thuật,RX5AN,đèn bàn học,13
2024-11-19,Linh Nguyễn,phòng kinh doanh,2KQCHL,đèn LED tròn,23
2024-07-08,Hồng Vũ,phòng R&D,4YHJD,đèn bàn học,70
2024-08-26,Thành Vũ,phòng nhân sự,16RYQ,đèn LED tròn,72
2025-03-13,Bà Hà Dương,phòng R&D,9D3HQS,đèn LED tròn,26
2024-08-08,Minh Trần,phòng kinh doanh,G36CY6,đèn LED tròn,75
2024-07-02,Quý ông Vũ Nguyễn,phòng kỹ thuật,IXO9C,đèn LED tròn,18
2024-08-09,Châu Mai,phòng nhân sự,ECCZ9,đèn cảm ứng,99
2024-06-15,Chị Chi Trần,phòng kỹ thuật,HVYY57,đèn bàn học,53
2024-02-02,Minh Thế Vũ,phòng R&D,INPEE,đèn bàn học,17
2025-02-06,Hương Lê,phòng nhân sự,WI6TO,đèn LED tròn,5
2024-11-07,Chị Kim Bùi,phòng kỹ thuật,XBSS75,đèn LED âm trần,1
2024-08-23,Cô Dương Bùi,phòng kỹ thuật,ILMAM7,đèn cảm ứng,68
2024-12-20,Ông Bảo Mai,phòng R&D,YUFZOU,đèn cảm ứng,76
2024-03-05,An Trần,phòng kỹ thuật,RRM62Z,đèn cảm ứng,99
2025-03-08,Nhật Vũ,phòng kinh doanh,4UX4JQ,đèn LED âm trần,37
2024-03-29,Bác Phúc Lê,phòng nhân sự,MQYA4,đèn LED tròn,66
2024-04-19,Chị Lan Bùi,phòng kinh doanh,RIJ31,đèn LED tròn,75
2024-08-19,Cô Bảo Hoàng,phòng kỹ thuật,MVZ2W,đèn LED tròn,21
2024-04-24,Chị Vi Lê,phòng kỹ thuật,E1LHZ,đèn cảm ứng,49
2024-01-21,Quý cô Nhật Đặng,phòng kỹ thuật,1E3X5W,đèn LED âm trần,47
2024-02-02,An Phạm,phòng kỹ thuật,9HD4RX,đèn LED âm trần,57
2025-01-04,Hạnh Xuân Trần,phòng kinh doanh,1AU64,đèn LED âm trần,79
2025-02-10,Bà Lâm Trần,phòng kỹ thuật,WPCCV,đèn LED tròn,59
2024-01-06,Bác Tú Nguyễn,phòng kỹ thuật,Y3W7SN,đèn bàn học,48
2024-06-24,Hà Tấn Phạm,phòng kỹ thuật,MM5ZN2,đèn cảm ứng,44
2025-02-23,Tú Đặng,phòng kinh doanh,J7I1XR,đèn LED âm trần,61
2024-01-16,Chị Chi Đặng,phòng R&D,UGN0M,đèn LED âm trần,46
2024-03-19,Huy Lê,phòng kỹ thuật,VZ0ZD,đèn LED tròn,23
2024-01-31,Quý cô Nhật Phạm,phòng R&D,B7WHYO,đèn LED tròn,6
2024-06-10,Chị Mai Hoàng,phòng nhân sự,YNIAJ,đèn LED tròn,44
2024-01-22,Trọng Bùi,phòng R&D,CKQKV,đèn bàn học,36
2024-09-05,Bác Bảo Nguyễn,phòng nhân sự,WD20B,đèn bàn học,99
2025-04-09,Anh Châu Dương,phòng kỹ thuật,0J60J,đèn LED tròn,55
2024-04-04,Hải Hữu Lê,phòng nhân sự,VPO1V,đèn bàn học,28
2024-03-21,Quang Tấn Hoàng,phòng kinh doanh,EAIKDR,đèn LED âm trần,1
2024-05-16,Khoa Tấn Mai,phòng R&D,9KH082,đèn cảm ứng,42
2024-01-14,Anh Tùng Đặng,phòng kỹ thuật,VHW3F,đèn cảm ứng,55
2024-08-02,Ngọc Trần,phòng R&D,TXNMG7,đèn LED âm trần,47
2024-04-03,Thảo Hoàng,phòng kỹ thuật,8S88R,đèn cảm ứng,91
2024-10-22,Ông Trung Vũ,phòng kỹ thuật,ORO1PQ,đèn LED tròn,29
2025-03-20,Trọng Đức Đặng,phòng kỹ thuật,HSHE5,đèn LED tròn,6
2024-08-08,Hồng Lê,phòng nhân sự,HY5UR2,đèn bàn học,88
2024-08-07,Chị Yến Mai,phòng kỹ thuật,39S812,đèn LED âm trần,18
2024-02-11,Châu Mai,phòng nhân sự,Y6VG0,đèn LED âm trần,22
2024-05-23,Kim Phạm,phòng nhân sự,UAENH2,đèn LED tròn,29
2024-04-24,Quý cô Duyên Dương,phòng kỹ thuật,P1TCIZ,đèn LED âm trần,63
2024-02-27,Trọng Bảo Trần,phòng kỹ thuật,9UTLRE,đèn LED âm trần,95
2024-03-13,Kim Đức Đặng,phòng R&D,32ZY6,đèn LED tròn,77
2024-11-18,Lan Mai,phòng nhân sự,N9292,đèn cảm ứng,18
2024-04-24,Duyên Trần,phòng nhân sự,0K8Z9W,đèn cảm ứng,86
2024-09-26,Cô Bảo Trần,phòng kinh doanh,3H0U5N,đèn LED tròn,84
2025-03-29,Phúc Đức Dương,phòng R&D,6KKTYL,đèn bàn học,31
2024-05-29,Thành Mai,phòng kinh doanh,THUCYN,đèn bàn học,90
2025-02-13,Quý cô Hải Bùi,phòng R&D,HK2TC,đèn bàn học,66
2024-12-20,Huy Văn Trần,phòng nhân sự,4SHGV9,đèn bàn học,98
2025-02-16,Quý cô Hà Bùi,phòng kỹ thuật,16QC11,đèn bàn học,97
2024-08-08,Bà Hà Phạm,phòng kinh doanh,5G4T8Z,đèn bàn học,47
2024-05-13,Nhiên Bùi,phòng kinh doanh,K8WNTY,đèn LED tròn,45
2024-10-03,Anh Lê,phòng R&D,WLC52,đèn cảm ứng,43
2024-02-24,Cô Hà Vũ,phòng nhân sự,XOIZJ,đèn LED tròn,75
2024-04-12,Hương Hoàng,phòng R&D,HBXPC,đèn LED tròn,34
2024-05-31,Kim Xuân Mai,phòng nhân sự,J9V4W5,đèn LED âm trần,22
2024-11-05,Cô Linh Dương,phòng kỹ thuật,4GJNJG,đèn bàn học,78
2024-05-20,Trung Mai Bảo Hoàng,phòng kỹ thuật,42IQZ,đèn bàn học,89
2024-06-03,Phương Thế Bùi,phòng nhân sự,HA9XG8,đèn LED tròn,74
2024-05-03,Thành Mai,phòng R&D,D6ONX,đèn bàn học,24
2024-11-11,An Vũ,phòng R&D,47O9B,đèn LED tròn,58
2024-02-13,Dũng Đặng,phòng kinh doanh,TLI8OR,đèn LED tròn,13
2024-07-22,Anh Vũ Trần,phòng kinh doanh,3TA9Z,đèn LED âm trần,67
2024-05-16,Anh Bùi,phòng kỹ thuật,2EQB6,đèn cảm ứng,39
2024-02-22,Nhật Nguyễn,phòng kỹ thuật,XAXM45,đèn bàn học,72
2024-03-04,Nhật Hoàng,phòng kỹ thuật,4NBRKH,đèn LED tròn,60
2024-04-19,Ngọc Lê,phòng R&D,O9E3WZ,đèn bàn học,34
2024-04-26,Lâm Tấn Mai,phòng nhân sự,NU3JDD,đèn LED tròn,57
2024-03-13,Chị Phương Mai,phòng R&D,N32BC,đèn cảm ứng,13
2024-11-23,Mai Bùi,phòng nhân sự,ZW1NB9,đèn LED âm trần,67
2024-04-26,Dũng Văn Đặng,phòng kinh doanh,P8QCB,đèn LED âm trần,56
2025-02-12,Bà Dương Trần,phòng R&D,KNBPV,đèn LED tròn,37
2024-04-25,Dũng Mai Phạm,phòng kỹ thuật,JR4XLP,đèn cảm ứng,48
2025-04-08,Yến Bùi,phòng R&D,A1C985,đèn LED âm trần,97
2025-01-13,Khoa Dương,phòng kỹ thuật,75EIT,đèn LED tròn,3
2024-11-11,Cô Yến Nguyễn,phòng nhân sự,8RL79,đèn LED tròn,73
2024-07-10,Hồng Vũ,phòng R&D,W3SUL0,đèn LED tròn,53
2024-05-03,Bác Bảo Đặng,phòng R&D,NKK91,đèn bàn học,86
2024-06-08,Yến Đặng,phòng kinh doanh,2F7MYS,đèn cảm ứng,73
2024-09-04,Thành Đức Dương,phòng kinh doanh,GFTDL,đèn bàn học,85
2024-07-19,Vân Mai,phòng R&D,XT3IK,đèn bàn học,76
2025-01-21,Thành Hữu Vũ,phòng kỹ thuật,NDBI3,đèn LED tròn,55
2024-09-12,Khoa Trần,phòng kỹ thuật,V47QX2,đèn LED âm trần,92
2024-04-06,Hạnh Nguyễn,phòng nhân sự,PR4YSO,đèn bàn học,36
2024-03-31,Chị Hương Vũ,phòng nhân sự,VDRTT,đèn bàn học,59
2024-04-30,Bác Nam Đặng,phòng nhân sự,S34WXE,đèn LED âm trần,61
2024-01-23,Ánh Hoàng,phòng R&D,ZSJ0NI,đèn LED âm trần,34
2024-05-22,Thành Đặng,phòng kinh doanh,VH7TU,đèn bàn học,2
2024-06-13,Kim Mai,phòng nhân sự,2R95DJ,đèn LED tròn,32
2025-01-28,Bảo Bùi,phòng kinh doanh,KZST2,đèn LED tròn,17
2024-09-09,Bảo Hoàng Hoàng,phòng kinh doanh,RZF0L,đèn bàn học,15
2024-09-23,Bà Thành Vũ,phòng kinh doanh,TZIXYI,đèn LED tròn,17
2024-12-31,Quý ông Tùng Lê,phòng nhân sự,L1IN9,đèn bàn học,23
2024-12-08,Thảo Đặng,phòng nhân sự,CZN8C,đèn cảm ứng,12
2024-10-09,Thành Mai Bảo Mai,phòng kinh doanh,BRG6CP,đèn LED âm trần,95
2024-09-23,Bác Hoàng Nguyễn,phòng kỹ thuật,75JA6,đèn LED âm trần,54
2024-06-08,Dũng Mai,phòng R&D,7ACHL,đèn LED tròn,42
2025-03-09,Thảo Nguyễn,phòng kinh doanh,I9J5E,đèn cảm ứng,87
2024-12-11,Hải Bảo Trần,phòng nhân sự,82EBS,đèn cảm ứng,49
2024-04-09,Bà Bảo Hoàng,phòng kỹ thuật,0ZUBA,đèn LED tròn,92
2024-04-27,Khoa Hoàng Bùi,phòng kinh doanh,L534DL,đèn LED tròn,41
2024-10-04,Thành Nguyễn,phòng kinh doanh,HBNNA,đèn LED tròn,3
2024-05-16,Bà Vi Đặng,phòng R&D,O7JGUF,đèn LED tròn,55
2025-04-09,Bác Châu Đặng,phòng kỹ thuật,7FYJZ,đèn LED âm trần,30
2024-08-10,Chi Đặng,phòng kỹ thuật,DLTWJ,đèn LED âm trần,19
2024-03-04,Lâm Trần,phòng kinh doanh,E1FYAS,đèn cảm ứng,46
2024-04-07,Chị Bảo Hoàng,phòng nhân sự,LS7OM9,đèn bàn học,37
2024-01-23,Châu Nguyễn,phòng kinh doanh,TADBU,đèn cảm ứng,50
2024-04-01,Quý ông Hưng Đặng,phòng nhân sự,3CK9D,đèn LED tròn,53
2024-04-17,Bảo Mai,phòng R&D,2OHOV,đèn LED âm trần,65
2024-07-30,Hạnh Hoàng,phòng R&D,1BAMJ7,đèn LED tròn,70
2025-02-14,Hưng Nguyễn,phòng kỹ thuật,FQ4TWA,đèn cảm ứng,78
2024-04-13,Hưng Đặng,phòng kỹ thuật,8OL7NM,đèn cảm ứng,35
2024-06-24,Trọng Tấn Nguyễn,phòng kỹ thuật,5O68MK,đèn LED tròn,9
2025-02-14,Quý cô Hương Vũ,phòng R&D,H6VUE,đèn cảm ứng,48
2024-02-26,Cô Dương Mai,phòng nhân sự,27JJ6,đèn cảm ứng,17
2024-07-19,Quý cô Xuân Nguyễn,phòng R&D,TXZ39Q,đèn LED âm trần,15
2024-03-27,Quý ông Phúc Bùi,phòng kỹ thuật,6X68W7,đèn LED tròn,36
2025-04-05,Khoa Thế Lê,phòng nhân sự,M8LY1,đèn cảm ứng,96
2024-02-24,Nhật Phạm,phòng R&D,ENAWD,đèn bàn học,56
2024-01-23,Chị Linh Hoàng,phòng nhân sự,EN10IJ,đèn LED âm trần,20
2025-04-01,Tùng Mai,phòng kỹ thuật,SP70E,đèn LED âm trần,13
2024-01-22,Nhật Phạm,phòng R&D,C4K1U,đèn LED âm trần,25
2024-12-29,Hạnh Vũ,phòng kỹ thuật,FCNVP,đèn LED tròn,17
2024-10-09,Châu Trần,phòng nhân sự,EGWPFN,đèn LED tròn,93
2024-03-19,Vũ Dương,phòng nhân sự,VL33OO,đèn bàn học,3
2024-04-03,Kim Thế Vũ,phòng nhân sự,QZVY74,đèn LED âm trần,35
2024-06-18,Lâm Hữu Đặng,phòng kỹ thuật,MF3RX3,đèn bàn học,63
2024-11-09,Chị Phương Nguyễn,phòng R&D,GYT384,đèn cảm ứng,52
2025-03-28,Xuân Nguyễn,phòng R&D,T6TIYS,đèn LED âm trần,9
2024-07-07,Dương Phạm,phòng nhân sự,T0TR4,đèn cảm ứng,46
2024-09-04,Mai Hoàng,phòng kỹ thuật,EDFPKW,đèn LED tròn,48
2025-02-28,Nhật Tấn Trần,phòng R&D,XIUSB8,đèn LED tròn,7
2024-05-28,Quý cô Nhật Bùi,phòng kinh doanh,T5YD0,đèn cảm ứng,28
2024-07-29,Quý cô Nhật Phạm,phòng kỹ thuật,AM8KN7,đèn LED tròn,1
2024-12-04,Anh Mai,phòng nhân sự,0B7N0Q,đèn LED âm trần,70
2025-03-23,Vũ Đặng,phòng R&D,JEVJ3,đèn LED tròn,78
2024-06-05,Phương Bùi,phòng kinh doanh,8S35YC,đèn LED tròn,8
2024-11-08,Hải Dương,phòng kỹ thuật,LERW4W,đèn LED âm trần,42
2024-01-20,Minh Hải Phạm,phòng kỹ thuật,Q2ZXC,đèn LED tròn,30
2024-03-08,Bảo Trần,phòng kỹ thuật,EZB2S,đèn LED âm trần,91
2024-02-26,Châu Lê,phòng nhân sự,T2ICZ,đèn LED tròn,2
2024-10-14,Thảo Nguyễn,phòng kinh doanh,18Z5A,đèn cảm ứng,27
2024-02-16,Cô Chi Nguyễn,phòng kỹ thuật,TGPIIE,đèn LED tròn,31
2024-02-12,Linh Bùi,phòng R&D,Q4QN6V,đèn LED tròn,48
2024-01-10,Ngọc Hoàng,phòng kỹ thuật,6X92FZ,đèn bàn học,67
2024-06-09,Duyên Trần,phòng R&D,CNG705,đèn cảm ứng,72
2024-04-18,Nhật Hải Phạm,phòng R&D,880VRH,đèn cảm ứng,86
2024-11-01,Nhật Tấn Bùi,phòng kỹ thuật,DCAJ4,đèn cảm ứng,35
2024-04-11,Hương Phạm,phòng kỹ thuật,TIDVM,đèn LED tròn,58
2024-12-08,Cô Hạnh Mai,phòng nhân sự,GSTOB,đèn bàn học,6
2024-08-24,Cô Bảo Bùi,phòng nhân sự,6GNET0,đèn LED tròn,10
